protein,folder
7512366,Folder22
7513108,Folder22
7513225,Folder22
751368088,Folder22
751423A,Folder22
751557658,Folder22
7524354,Folder22
752507741,Folder22
7529553,Folder22
754171849,Folder22
7543982,Folder22
754920A,Folder22
7549793,Folder22
75516625,Folder22
75517858,Folder22
755646,Folder22
755746,Folder22
755750,Folder22
756140743,Folder22
756140771,Folder22
756140773,Folder22
756140962,Folder22
75750526,Folder22
757867840,Folder22
758818578,Folder22
7630292,Folder22
7638241,Folder22
764134A,Folder22
765320,Folder22
7656926,Folder22
7656936,Folder22
7656967,Folder22
7657039,Folder22
7657152,Folder22
7657214,Folder22
7657319,Folder22
7657361,Folder22
7657530,Folder22
7657633,Folder22
7661556,Folder22
7661708,Folder22
7661880,Folder22
7661998,Folder22
7662010,Folder22
7662018,Folder22
7662022,Folder22
7662034,Folder22
7662074,Folder22
7662112,Folder22
7662238,Folder22
7662260,Folder22
7662274,Folder22
7662292,Folder22
7662330,Folder22
7662340,Folder22
7662454,Folder22
7662639,Folder22
7669550,Folder22
767901842,Folder22
767902103,Folder22
767902448,Folder22
767905294,Folder22
767906676,Folder22
767908164,Folder22
767909128,Folder22
767910266,Folder22
767910268,Folder22
767910271,Folder22
767910882,Folder22
767911099,Folder22
767912617,Folder22
767912654,Folder22
767913395,Folder22
767914686,Folder22
767916473,Folder22
767916526,Folder22
767916580,Folder22
767917522,Folder22
767917901,Folder22
767918067,Folder22
767922694,Folder22
767923967,Folder22
767925896,Folder22
767926225,Folder22
767926404,Folder22
767926448,Folder22
767926537,Folder22
767926550,Folder22
767926758,Folder22
767927532,Folder22
767927590,Folder23
767927600,Folder23
767928154,Folder23
767928983,Folder23
767930321,Folder23
767931598,Folder23
767931715,Folder23
767931831,Folder23
767931880,Folder23
767932278,Folder23
767932280,Folder23
767932408,Folder23
767932611,Folder23
767932638,Folder23
767932687,Folder23
767935296,Folder23
767937557,Folder23
767937826,Folder23
767937880,Folder23
767938736,Folder23
767942065,Folder23
767943284,Folder23
767945141,Folder23
767945512,Folder23
767946925,Folder23
767948907,Folder23
767951220,Folder23
767953028,Folder23
767954451,Folder23
767956299,Folder23
767956446,Folder23
767957392,Folder23
767958463,Folder23
767960619,Folder23
767962290,Folder23
767962799,Folder23
767963868,Folder23
767966087,Folder23
767966112,Folder23
767966405,Folder23
767966548,Folder23
767966604,Folder23
767966618,Folder23
767968088,Folder23
767968162,Folder23
767969116,Folder23
767969697,Folder23
767970545,Folder23
767970742,Folder23
767971667,Folder23
767972428,Folder23
767973427,Folder23
767973706,Folder23
767973861,Folder23
767974019,Folder23
767974052,Folder23
767974672,Folder23
767975406,Folder23
767977523,Folder23
767977536,Folder23
767977721,Folder23
767977830,Folder23
767978919,Folder23
767979597,Folder23
767979856,Folder23
767979997,Folder23
767980694,Folder23
767981938,Folder23
767982067,Folder23
767983147,Folder23
767983310,Folder23
767983809,Folder23
767983867,Folder23
767984442,Folder23
767984444,Folder23
767984999,Folder23
767985346,Folder23
767985816,Folder23
767987560,Folder23
767988417,Folder23
767988533,Folder23
767989259,Folder23
767989943,Folder23
767990533,Folder23
767990934,Folder23
767991629,Folder23
767991760,Folder23
767991948,Folder23
767992559,Folder23
767993544,Folder23
767993711,Folder23
767993777,Folder23
767993826,Folder23
767993835,Folder23
767994240,Folder23
767994614,Folder23
767995410,Folder23
767995562,Folder23
767996695,Folder23
767997447,Folder23
767998313,Folder23
767998433,Folder23
768000630,Folder23
768000871,Folder23
768000893,Folder23
768001361,Folder23
768001582,Folder23
768001841,Folder23
768002308,Folder23
768004376,Folder23
768004578,Folder23
768006500,Folder23
768006513,Folder23
768007717,Folder23
768008238,Folder23
768008273,Folder23
768008337,Folder23
768008399,Folder23
768008832,Folder23
768009307,Folder23
768010246,Folder23
768011696,Folder23
768014326,Folder23
768015545,Folder23
768016035,Folder23
768016535,Folder23
768017173,Folder23
768020680,Folder23
768020939,Folder23
768023635,Folder23
768024581,Folder23
768024882,Folder23
768025816,Folder23
768031366,Folder23
768031740,Folder23
768032765,Folder23
768037100,Folder23
768037485,Folder23
768038890,Folder23
76826850,Folder23
76879878,Folder23
76879893,Folder23
769961736,Folder23
770190A,Folder23
7705308,Folder23
7705477,Folder23
7705618,Folder23
7705676,Folder23
7705740,Folder23
7705813,Folder23
7705859,Folder23
7705879,Folder23
7705925,Folder23
7706025,Folder23
7706039,Folder23
7706113,Folder23
7706143,Folder23
7706186,Folder23
7706212,Folder23
7706278,Folder23
7706427,Folder23
7706563,Folder23
7706607,Folder23
7706635,Folder23
7706643,Folder23
7706731,Folder23
7706741,Folder23
7706747,Folder23
7717305,Folder23
7717375,Folder23
773300,Folder23
77404397,Folder23
7768707,Folder23
7768712,Folder23
7768751,Folder23
7768754,Folder23
7798696,Folder23
78190478,Folder23
785997,Folder23
791043,Folder23
7920147,Folder23
794066,Folder23
7949031,Folder23
7959217,Folder23
7959223,Folder23
7959243,Folder23
7959263,Folder23
7959275,Folder23
7959281,Folder23
7959295,Folder23
7959353,Folder23
798836,Folder23
7KMK_A,Folder23
7KRQ_A,Folder23
7LX5_B,Folder23
802084021,Folder23
80478053,Folder23
804994,Folder23
806394110,Folder23
807066289,Folder23
807066348,Folder23
807201174,Folder23
807201178,Folder23
807654,Folder23
808154250,Folder23
808688269,Folder23
808688280,Folder23
809029,Folder23
809281454,Folder23
809287703,Folder23
809291693,Folder23
8118671,Folder23
81301992,Folder23
815044328,Folder23
815049807,Folder23
815891293,Folder23
815930021,Folder23
816197601,Folder23
8163911,Folder23
8163928,Folder23
82503202,Folder23
825628,Folder23
825652,Folder23
825705982,Folder23
825713,Folder23
82654947,Folder23
82659087,Folder23
82802769,Folder23
83016718,Folder23
83016723,Folder23
83313661,Folder23
83318446,Folder23
833999,Folder23
83405055,Folder23
83405515,Folder23
83423290,Folder23
83582796,Folder23
83641885,Folder23
83716021,Folder23
8393009,Folder23
84570103,Folder23
84627444,Folder23
84662753,Folder23
84708830,Folder23
84781739,Folder23
849083,Folder23
8546838,Folder23
8547064,Folder23
85540945,Folder23
85566870,Folder23
8567330,Folder24
857368,Folder24
8574048,Folder24
8576316,Folder24
858027587,Folder24
858029370,Folder24
858434945,Folder24
858435279,Folder24
86170539,Folder24
86170640,Folder24
86170720,Folder24
86170764,Folder24
86170793,Folder24
86170978,Folder24
86171135,Folder24
86171402,Folder24
86171446,Folder24
86171608,Folder24
86171687,Folder24
86171715,Folder24
86171769,Folder24
86198292,Folder24
862669338,Folder24
86788015,Folder24
870743,Folder24
87116681,Folder24
87196351,Folder24
874507467,Folder24
8777659,Folder24
882149,Folder24
885683,Folder24
88683007,Folder24
88758580,Folder24
88759346,Folder24
887793,Folder24
88853069,Folder24
8896164,Folder24
89111135,Folder24
89111953,Folder24
8922138,Folder24
8922149,Folder24
8922313,Folder24
8922511,Folder24
8922735,Folder24
8922911,Folder24
8922913,Folder24
8922944,Folder24
8923019,Folder24
8923421,Folder24
8923431,Folder24
8923559,Folder24
8923582,Folder24
8923756,Folder24
8923894,Folder24
8923896,Folder24
8925856,Folder24
89276751,Folder24
8977866,Folder24
899151537,Folder24
899271,Folder24
89994742,Folder24
90287778,Folder24
9055278,Folder24
90577164,Folder24
908790,Folder24
91206462,Folder24
91208423,Folder24
913524351,Folder24
91823271,Folder24
91992160,Folder24
92096122,Folder24
92096780,Folder24
92110027,Folder24
92110055,Folder24
924183258,Folder24
924601,Folder24
9256588,Folder24
9256594,Folder24
9256596,Folder24
9256606,Folder24
92859678,Folder24
92859701,Folder24
929653780,Folder24
929653799,Folder24
929653841,Folder24
929653869,Folder24
929653916,Folder24
929653933,Folder24
929654019,Folder24
929654209,Folder24
929654576,Folder24
929654853,Folder24
929654861,Folder24
929654885,Folder24
930045,Folder24
930062,Folder24
930064,Folder24
930588912,Folder24
930697457,Folder24
93102379,Folder24
93140999,Folder24
93141037,Folder24
93141210,Folder24
93204875,Folder24
9368432,Folder24
937627572,Folder24
937627802,Folder24
937627989,Folder24
937628296,Folder24
937628378,Folder24
937628498,Folder24
938318566,Folder24
940517011,Folder24
943489977,Folder24
94420689,Folder24
945225,Folder24
94536793,Folder24
94536854,Folder24
94538343,Folder24
94538354,Folder24
94721261,Folder24
948284204,Folder24
948284335,Folder24
948284366,Folder24
948284388,Folder24
949474729,Folder24
94957742,Folder24
9501765,Folder24
9506353,Folder24
9506401,Folder24
9506557,Folder24
9506603,Folder24
9506641,Folder24
9506675,Folder24
9506687,Folder24
951277,Folder24
951279,Folder24
953266491,Folder24
953514538,Folder24
953953843,Folder24
955351371,Folder24
9558729,Folder24
9558755,Folder24
957948903,Folder24
957948934,Folder24
957948955,Folder24
957949169,Folder24
957949341,Folder24
957949386,Folder24
957949610,Folder24
957949674,Folder24
957949936,Folder24
957950598,Folder24
957950707,Folder24
957950850,Folder24
957951642,Folder24
957951716,Folder24
9588669,Folder24
959672217,Folder24
961440,Folder24
9651167,Folder24
968121865,Folder24
970598251,Folder24
972988092,Folder24
973353102,Folder24
974005284,Folder24
975040266,Folder24
976347,Folder24
977380335,Folder24
9790235,Folder24
9802007,Folder24
983904490,Folder24
984305,Folder24
985559982,Folder24
985701197,Folder24
987661,Folder24
9885296,Folder24
98986321,Folder24
98986461,Folder24
98991776,Folder24
9910266,Folder24
9910342,Folder24
9910476,Folder24
992713279,Folder24
9945308,Folder24
9951920,Folder24
9951923,Folder24
9955963,Folder24
9966777,Folder24
9966787,Folder24
9966791,Folder24
9966809,Folder24
9966885,Folder24
9967357,Folder24
9971099,Folder24
998614219,Folder24
998623311,Folder24
9994187,Folder24
9994201,Folder24
A0A024R6L1.1,Folder24
A0A024R9Y0,Folder24
A0A024RDT2,Folder24
A0A044QLL7,Folder24
A0A044QNT8,Folder24
A0A044QNW3,Folder24
A0A044QS56,Folder24
A0A044QS72,Folder24
A0A044QSA2,Folder24
A0A044QSB0,Folder24
A0A044QU24,Folder24
A0A044QWA5,Folder24
A0A044QZV7,Folder24
A0A044R077,Folder24
A0A044R153,Folder24
A0A044R196,Folder24
A0A044R2U8,Folder24
A0A044R436,Folder24
A0A044R521,Folder24
A0A044R9D0,Folder24
A0A044RAH9,Folder24
A0A044RDD7,Folder24
A0A044RF80,Folder24
A0A044RFT9,Folder24
A0A044RJ74,Folder24
A0A044RMM8,Folder24
A0A044RMZ3,Folder24
A0A044RRG7,Folder24
A0A044RSN4,Folder24
A0A044RUV7,Folder24
A0A044RX75,Folder24
A0A044RXP7,Folder24
A0A044S628,Folder24
A0A044S6B8,Folder24
A0A044SAV6,Folder24
A0A044SAZ1,Folder24
A0A044SD06,Folder24
A0A044SD24,Folder24
A0A044SD32,Folder24
A0A044SF60,Folder24
A0A044SFY3,Folder24
A0A044SG03,Folder24
A0A044SIU8,Folder24
A0A044SL50,Folder24
A0A044SN49,Folder24
A0A044SR53,Folder24
A0A044SS43,Folder24
A0A044SXH1,Folder24
A0A044T7P0,Folder24
A0A044TBR7,Folder24
A0A044TDA1,Folder24
A0A044TDC0,Folder25
A0A044TED5,Folder25
A0A044TIV1,Folder25
A0A044TL01,Folder25
A0A044TMQ9,Folder25
A0A044TPU2,Folder25
A0A044TU88,Folder25
A0A044TX11,Folder25
A0A044U0M2,Folder25
A0A044U175,Folder25
A0A044U9P0,Folder25
A0A044UEF6,Folder25
A0A044UH02,Folder25
A0A044UIG6,Folder25
A0A044UK00,Folder25
A0A044UM60,Folder25
A0A044UMF0,Folder25
A0A044UNG9,Folder25
A0A044UU92,Folder25
A0A044UUD9,Folder25
A0A044UVG8,Folder25
A0A044UVZ9,Folder25
A0A044UW71,Folder25
A0A044UWQ7,Folder25
A0A044UZ11,Folder25
A0A044V1C1,Folder25
A0A044V2F8,Folder25
A0A044V3Q0,Folder25
A0A044V420,Folder25
A0A044V456,Folder25
A0A044V529,Folder25
A0A044V6Z2,Folder25
A0A044V9C9,Folder25
A0A044V9F8,Folder25
A0A044V9F9,Folder25
A0A044V9G2,Folder25
A0A044V9I3,Folder25
A0A044V9R9,Folder25
A0A044V9S0,Folder25
A0A044V9S3,Folder25
A0A044V9V3,Folder25
A0A044VA40,Folder25
A0A044VAG6,Folder25
A0A044VBR7,Folder25
A0A044VBX6,Folder25
A0A044VD00,Folder25
A0A044VDG0,Folder25
A0A044VF92,Folder25
A0A044VFS3,Folder25
A0A044VHF7,Folder25
A0A075B7D8.1,Folder25
A0A077EWU1,Folder25
A0A087WVI4,Folder25
A0A087WWZ4,Folder25
A0A087WY29,Folder25
A0A096ZU61.1,Folder25
A0A0A0MQW7,Folder25
A0A0D5BVW6.1,Folder25
A0A0E1USE1.1,Folder25
A0A0F7DDK0,Folder25
A0A0G2JM12,Folder25
A0A0H3HKL0.1,Folder25
A0A0K2QJY6,Folder25
A0A0K3AVY3.1,Folder25
A0A0M3JUR6,Folder25
A0A0M3PS23.1,Folder25
A0A0R0KFM3,Folder25
A0A0U1YFB4.1,Folder25
A0A158N7S3,Folder25
A0A158N7T4,Folder25
A0A158N7U2,Folder25
A0A158N7U8,Folder25
A0A158N8I3,Folder25
A0A158N8U3,Folder25
A0A160DA46.1,Folder25
A0A160DAD7.1,Folder25
A0A161J4U8.1,Folder25
A0A166HN43,Folder25
A0A178U7J0,Folder25
A0A178VFE4,Folder25
A0A178VQT3.1,Folder25
A0A178VRT8,Folder25
A0A178VSD8,Folder25
A0A178W050,Folder25
A0A178W2H5,Folder25
A0A178W8K0,Folder25
A0A178WJU2,Folder25
A0A178WL73,Folder25
A0A1D6JVR8,Folder25
A0A1D6K058,Folder25
A0A1G4HC37,Folder25
A0A286R3Q6.1,Folder25
A0A2I7YV81,Folder25
A0A2K6VJ98,Folder25
A0A2K6VRB1,Folder25
A0A2K6VRV9,Folder25
A0A2K6VRY2,Folder25
A0A2K6VVE2,Folder25
A0A2K6VYS3,Folder25
A0A2K6VZ59,Folder25
A0A2K6W829,Folder25
A0A2K6WB53,Folder25
A0A2K6WJQ8,Folder25
A0A2K6WPE1,Folder25
A0A2L1CH74.1,Folder25
A0A2L1CHH4.1,Folder25
A0A2R8YE23,Folder25
A0A3N3ZXM3.1,Folder25
A0A3Q0KC43,Folder25
A0A3Q0KCT5,Folder25
A0A3Q0KD07,Folder25
A0A3Q0KD81,Folder25
A0A3Q0KDJ1,Folder25
A0A3Q0KF32,Folder25
A0A3Q0KGW0,Folder25
A0A3Q0KH54,Folder25
A0A3Q0KHJ2,Folder25
A0A3Q0KHN3,Folder25
A0A3Q0KHY6,Folder25
A0A3Q0KI25,Folder25
A0A3Q0KKW2,Folder25
A0A3Q0KMS0,Folder25
A0A3Q0KMU6,Folder25
A0A3Q0KN25,Folder25
A0A3Q0KPD3,Folder25
A0A3Q0KQ41,Folder25
A0A3Q0KQL1,Folder25
A0A3Q0KRW3,Folder25
A0A3Q0KSG2,Folder25
A0A3Q0KU93,Folder25
A0A3Q0KUF4,Folder25
A0A444YLI2,Folder25
A0A444YLS7,Folder25
A0A444YLX0,Folder25
A0A445BYI5,Folder25
A0A445CPR0,Folder25
A0A481YHP3,Folder25
A0A481YLK4,Folder25
A0A4D6SZC1.1,Folder25
A0A5A4LZY2.1,Folder25
A0A5J6DXJ9,Folder25
A0A5J6DXU1,Folder25
A0A5K4EGB2,Folder25
A0A5K4EGY8,Folder25
A0A5K4EKN1,Folder25
A0A5K4EUX3,Folder25
A0A5K4EZY6,Folder25
A0A5K4F888,Folder25
A0A5K4F8N6,Folder25
A0A5K4FBJ2,Folder25
A0A5K4FCS2,Folder25
A0A5K4FDQ1,Folder25
A0A6I4RPA9.1,Folder25
A0A6I4RYK0.1,Folder25
A0A6I4S0F8.1,Folder25
A0A6I4S1N3.1,Folder25
A0M8Q6.3,Folder25
A0Q5P2.1,Folder25
A0Q8D0.1,Folder25
A0ST20,Folder25
A1KFU9,Folder25
A1KYZ2.1,Folder25
A26297,Folder25
A26868,Folder25
A2ICY8,Folder25
A2VEC9.2,Folder25
A2ZR63,Folder25
A30357,Folder25
A32192,Folder25
A36040,Folder25
A3BNG5,Folder25
A3NEF2.1,Folder25
A3NX26.3,Folder25
A3P0B1.1,Folder25
A3P0C5.1,Folder25
A43589,Folder25
A43933,Folder25
A44643,Folder25
A45714,Folder25
A4IYB7.1,Folder25
A4U6V3.1,Folder25
A55235,Folder25
A5PLL7.3,Folder25
A5WUN6,Folder25
A60328,Folder25
A60329,Folder25
A6N7Y9,Folder25
A6NI86.4,Folder25
A6QG59.1,Folder25
A8E8U4.1,Folder25
A8E9A9.1,Folder25
A8E9Z1.1,Folder25
A8EBW0.1,Folder25
A8ECD6.1,Folder25
A8ECI8.1,Folder25
A8ECJ9.1,Folder25
A8ECT7.1,Folder25
A8ECW2.1,Folder25
A8EDB6.1,Folder25
A8EGE7.1,Folder25
A8EGX6.1,Folder25
A8EH89.1,Folder25
A8EHJ5.1,Folder25
A8EIC3.1,Folder25
A8EIU5.1,Folder25
A8EK80.1,Folder25
A8EKU0.1,Folder25
A8EP03.1,Folder25
A8EP14.1,Folder25
A8EP30.1,Folder25
A8XDR5,Folder25
AAA02679.1,Folder25
AAA03001.1,Folder25
AAA03081.1,Folder25
AAA03180.1,Folder25
AAA03189.1,Folder25
AAA03190.1,Folder25
AAA03191.1,Folder25
AAA03192.1,Folder25
AAA03612.1,Folder25
AAA03701.1,Folder25
AAA14245.1,Folder25
AAA16068.1,Folder25
AAA16153.1,Folder25
AAA16300.1,Folder25
AAA16476.1,Folder25
AAA16482.1,Folder25
AAA16650.1,Folder25
AAA16783.1,Folder25
AAA16791.1,Folder25
AAA17048.1,Folder25
AAA17056.1,Folder25
AAA18024.2,Folder25
AAA18283.1,Folder25
AAA18298.1,Folder25
AAA18616.1,Folder25
AAA18858.1,Folder25
AAA19496.1,Folder25
AAA19629.1,Folder25
AAA20154.1,Folder25
AAA20215.1,Folder25
AAA20541.1,Folder25
AAA21201.1,Folder25
AAA21303.1,Folder25
AAA21416.1,Folder25
AAA21417.1,Folder25
AAA21472.1,Folder25
AAA21554.2,Folder25
AAA21753.1,Folder25
AAA21779.1,Folder25
AAA21783.1,Folder26
AAA21786.1,Folder26
AAA21787.1,Folder26
AAA21941.1,Folder26
AAA22637.1,Folder26
AAA22956.1,Folder26
AAA22974.1,Folder26
AAA22980.1,Folder26
AAA22983.1,Folder26
AAA23128.1,Folder26
AAA23282.1,Folder26
AAA23614.1,Folder26
AAA23615.1,Folder26
AAA23798.1,Folder26
AAA23975.1,Folder26
AAA23990.1,Folder26
AAA24034.1,Folder26
AAA24036.1,Folder26
AAA24390.1,Folder26
AAA24601.1,Folder26
AAA24631.1,Folder26
AAA24735.1,Folder26
AAA24736.1,Folder26
AAA24740.1,Folder26
AAA24910.1,Folder26
AAA24959.1,Folder26
AAA24991.1,Folder26
AAA24992.1,Folder26
AAA24993.1,Folder26
AAA24994.1,Folder26
AAA24995.1,Folder26
AAA25354.1,Folder26
AAA25359.1,Folder26
AAA25362.1,Folder26
AAA25367.1,Folder26
AAA25369.1,Folder26
AAA25543.1,Folder26
AAA25671.1,Folder26
AAA25701.1,Folder26
AAA26375.1,Folder26
AAA26391.1,Folder26
AAA27000.1,Folder26
AAA27180.1,Folder26
AAA27481.1,Folder26
AAA28250.1,Folder26
AAA28257.1,Folder26
AAA28296.1,Folder26
AAA29056.1,Folder26
AAA29057.1,Folder26
AAA29136.1,Folder26
AAA29144.1,Folder26
AAA29254.1,Folder26
AAA29259.1,Folder26
AAA29411.1,Folder26
AAA29417.1,Folder26
AAA29418.1,Folder26
AAA29419.1,Folder26
AAA29457.1,Folder26
AAA29462.1,Folder26
AAA29485.1,Folder26
AAA29490.1,Folder26
AAA29506.1,Folder26
AAA29507.1,Folder26
AAA29526.1,Folder26
AAA29527.1,Folder26
AAA29529.1,Folder26
AAA29535.1,Folder26
AAA29539.1,Folder26
AAA29541.1,Folder26
AAA29547.1,Folder26
AAA29555.1,Folder26
AAA29556.1,Folder26
AAA29558.1,Folder26
AAA29574.1,Folder26
AAA29600.1,Folder26
AAA29611.1,Folder26
AAA29653.1,Folder26
AAA29656.1,Folder26
AAA29664.2,Folder26
AAA29674.2,Folder26
AAA29675.2,Folder26
AAA29686.1,Folder26
AAA29691.1,Folder26
AAA29701.1,Folder26
AAA29704.1,Folder26
AAA29705.1,Folder26
AAA29707.1,Folder26
AAA29708.1,Folder26
AAA29733.1,Folder26
AAA29734.1,Folder26
AAA29753.1,Folder26
AAA29762.1,Folder26
AAA29767.1,Folder26
AAA29771.1,Folder26
AAA29895.1,Folder26
AAA29920.1,Folder26
AAA29940.1,Folder26
AAA29947.1,Folder26
AAA29948.1,Folder26
AAA30144.1,Folder26
AAA30177.1,Folder26
AAA30325.1,Folder26
AAA30327.1,Folder26
AAA30378.1,Folder26
AAA30411.1,Folder26
AAA30430.1,Folder26
AAA30571.1,Folder26
AAA30594.1,Folder26
AAA30615.1,Folder26
AAA31131.1,Folder26
AAA34272.1,Folder26
AAA35493.1,Folder26
AAA35524.1,Folder26
AAA35538.1,Folder26
AAA35540.1,Folder26
AAA35605.1,Folder26
AAA35606.1,Folder26
AAA35678.1,Folder26
AAA35704.1,Folder26
AAA35748.1,Folder26
AAA35766.1,Folder26
AAA35900.1,Folder26
AAA35915.1,Folder26
AAA35929.1,Folder26
AAA35944.1,Folder26
AAA36022.1,Folder26
AAA36025.1,Folder26
AAA36027.1,Folder26
AAA36267.1,Folder26
AAA36321.1,Folder26
AAA36470.1,Folder26
AAA36471.1,Folder26
